sex,sex_label,race,race_label,site,site_label,age_range,rate,rate_lower_ci,rate_upper_ci,count,rate_se,rate_type,rate_type_label,subtype,subtype_label
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,206,0.163984,0.141145,0.189467,184,0.012089,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,207,0.299405,0.268898,0.332425,351,0.015981,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,208,0.546695,0.504403,0.591586,617,0.022009,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,209,1.089804,1.028348,1.153973,1174,0.031806,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,210,2.126710,2.037280,2.219054,2127,0.046113,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,211,4.553959,4.425053,4.685667,4727,0.066236,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,212,10.137956,9.946898,10.331762,10715,0.097938,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,213,19.031636,18.770033,19.295973,20193,0.133929,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,214,29.230322,28.885380,29.578355,27424,0.176509,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,215,34.265119,33.851666,34.682362,26227,0.211581,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,216,39.577304,39.047354,40.112649,21283,0.271287,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,217,46.379203,45.650543,47.116580,15442,0.373225,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,218,52.840336,51.806556,53.889556,9939,0.530022,,,,
1,Both Sexes,1,All Races / Ethnicities,35,Liver and Intrahepatic Bile Duct,219,46.232420,45.029806,47.459020,5604,0.617586,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,201,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,202,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,204,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,205,0.063162,0.049143,0.079935,69,0.007603,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,206,0.161311,0.138666,0.186600,181,0.011990,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,207,0.350585,0.317507,0.386174,411,0.017293,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,208,0.879852,0.825971,0.936324,993,0.027921,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,209,2.558348,2.463716,2.655684,2756,0.048732,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,210,6.384129,6.228487,6.542678,6385,0.079895,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,211,15.720648,15.480358,15.963734,16318,0.123065,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,212,38.456113,38.083149,38.831820,40645,0.190748,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,213,76.056800,75.532940,76.583390,80698,0.267735,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,214,113.209941,112.530117,113.892855,106214,0.347371,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,215,153.667179,152.790224,154.547920,117619,0.448066,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,216,214.723103,213.486370,215.965223,115469,0.631896,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,217,267.817226,266.062241,269.580914,89170,0.896869,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,218,290.177928,287.748568,292.622697,54581,1.242063,,,,
1,Both Sexes,1,All Races / Ethnicities,47,Lung and Bronchus,219,257.215277,254.368002,260.086474,31178,1.456708,,,,
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,200,,,,,,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,201,0.000000,,,0,,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,202,,,,,,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,203,0.000000,,,0,,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,204,,,,,,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,205,0.059960,0.040454,0.085596,30,0.010947,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,206,0.221628,0.183448,0.265412,118,0.020402,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,207,0.581323,0.519179,0.648858,318,0.032599,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,208,1.269046,1.174691,1.368962,669,0.049064,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,209,3.024557,2.873265,3.181747,1497,0.078171,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,210,6.751839,6.518349,6.991557,3157,0.120166,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,211,14.485067,14.145110,14.831131,6893,0.174468,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,212,32.563786,32.055155,33.078464,15624,0.260518,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,213,59.777763,59.073041,60.488795,27479,0.360611,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,214,89.276688,88.342739,90.218051,34920,0.477750,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,215,116.220266,115.027415,117.422404,36281,0.610157,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,216,153.279300,151.621547,154.950658,32666,0.848077,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,217,162.311916,160.160816,164.484688,21728,1.101134,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,218,133.091223,130.548764,135.670748,10427,1.303376,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,612,Adenocarcinoma of the Lung and Bronchus,219,72.218769,69.926533,74.567007,3753,1.178856,1,Observed SEER Incidence Rate,612,Adenocarcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,200,0.000000,,,0,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,201,0.000000,,,0,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,202,0.000000,,,0,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,203,0.000000,,,0,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,204,,,,,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,205,0.000000,,,0,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,206,0.000000,,,0,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,207,,,,,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,208,,,,,,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,209,0.080816,0.057736,0.110049,40,0.012778,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,210,0.141153,0.109168,0.179581,66,0.017374,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,211,0.374052,0.321118,0.433220,178,0.028036,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,212,0.869117,0.787691,0.956676,417,0.042560,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,213,1.507550,1.397383,1.624094,693,0.057267,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,214,2.139879,1.997347,2.289897,837,0.073965,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,215,2.620329,2.443815,2.806224,818,0.091617,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,216,2.712160,2.495532,2.942559,578,0.112811,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,217,2.278402,2.029851,2.548990,305,0.130460,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,218,1.340230,1.096175,1.622430,105,0.130793,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,613,Large Cell Carcinoma of the Lung and Bronchus,219,0.558045,0.373731,0.801446,29,0.103626,1,Observed SEER Incidence Rate,613,Large Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,200,0.000000,,,0,,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,201,0.000000,,,0,,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,202,0.000000,,,0,,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,203,,,,,,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,204,,,,,,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,205,,,,,,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,206,,,,,,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,207,0.029248,0.016718,0.047498,16,0.007312,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,208,0.096743,0.072031,0.127199,51,0.013546,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,209,0.414184,0.359424,0.474929,205,0.028927,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,210,1.137782,1.043140,1.238704,532,0.049329,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,211,3.376977,3.213868,3.546219,1607,0.084240,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,212,8.922527,8.657228,9.193889,4281,0.136368,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,213,17.002911,16.628030,17.384113,7816,0.192322,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,214,23.510550,23.032456,23.996070,9196,0.245167,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,215,29.614849,29.014213,30.224790,9245,0.308003,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,216,32.822773,32.058044,33.601137,6995,0.392447,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,217,29.477302,28.564674,30.411667,3946,0.469255,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,218,20.665070,19.670603,21.696790,1619,0.513586,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,611,Small cell carcinoma of the Lung and Bronchus,219,7.716420,6.979556,8.509914,401,0.385339,1,Observed SEER Incidence Rate,611,Small Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,200,0.000000,,,0,,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,201,0.000000,,,0,,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,202,0.000000,,,0,,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,203,0.000000,,,0,,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,204,,,,,,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,205,,,,,,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,206,,,,,,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,207,0.053013,0.035504,0.076136,29,0.009844,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,208,0.134682,0.105187,0.169883,71,0.015983,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,209,0.422266,0.366955,0.483560,209,0.029208,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,210,1.298183,1.196950,1.405691,607,0.052691,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,211,3.635451,3.466140,3.810894,1730,0.087404,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,212,10.802489,10.510378,11.100662,5183,0.150049,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,213,24.144743,23.697618,24.598184,11099,0.229182,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,214,40.197519,39.571626,40.830832,15723,0.320576,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,215,58.156581,57.313661,59.008796,18155,0.431619,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,216,76.329956,75.161430,77.512100,16267,0.598468,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,217,75.321753,73.858651,76.806549,10083,0.750111,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,218,55.855681,54.212885,57.535610,4376,0.844362,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,610,Squamous Cell Carcinoma of the Lung and Bronchus,219,21.744526,20.495026,23.050280,1130,0.646860,1,Observed SEER Incidence Rate,610,Squamous Cell Carcinoma
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,200,0.000000,,,0,,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,201,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,202,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,203,,,,,,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,204,0.016418,0.009730,0.025948,18,0.003869,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,205,0.064993,0.050760,0.081979,71,0.007713,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,206,0.143486,0.122178,0.167442,161,0.011308,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,207,0.283198,0.253551,0.315359,332,0.015542,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,208,0.531632,0.489939,0.575925,600,0.021703,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,209,0.876299,0.821283,0.934031,944,0.028521,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,210,1.177839,1.111530,1.247070,1178,0.034317,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,211,1.715803,1.637033,1.797383,1781,0.040657,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,212,2.600009,2.503698,2.699077,2748,0.049598,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,213,3.892470,3.774652,4.013030,4130,0.060568,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,214,5.429523,5.281434,5.580712,5094,0.076073,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,215,7.802314,7.605670,8.002756,5972,0.100963,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,216,10.947309,10.669429,11.230596,5887,0.142679,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,217,15.753071,15.329598,16.185277,5245,0.217516,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,218,21.552945,20.894538,22.226821,4054,0.338504,,,,
1,Both Sexes,1,All Races / Ethnicities,53,Melanoma of the Skin,219,28.668390,27.723050,29.637745,3475,0.486324,,,,
1,Both Sexes,1,All Races / Ethnicities,111,Mesothelioma,200,0.000000,,,0,,1,Observed SEER Incidence Rate,111,111
1,Both Sexes,1,All Races / Ethnicities,111,Mesothelioma,201,0.000000,,,0,,1,Observed SEER Incidence Rate,111,111
1,Both Sexes,1,All Races / Ethnicities,111,Mesothelioma,202,,,,,,1,Observed SEER Incidence Rate,111,111
1,Both Sexes,1,All Races / Ethnicities,111,Mesothelioma,203,,,,,,1,Observed SEER Incidence Rate,111,111
1,Both Sexes,1,All Races / Ethnicities,111,Mesothelioma,204,,,,,,1,Observed SEER Incidence Rate,111,111
