"vaccine","geographic_level","geographic_name","month_week","week_ending","estimate","ci_half_width_90pct","ci_half_width_95pct","unweighted_sample_size","suppression_flag"
"RSV","Substate","Illinois-Rest of State","April Week 1","2024-04-06T00:00:00.000","51.0383","11.8788","14.1535","75","0"
"RSV","Substate","Illinois-Rest of State","April Week 1","2024-04-06T00:00:00.000","14.059","7.529","8.9707","75","0"
"RSV","Substate","New York-New York City","April Week 1","2024-04-06T00:00:00.000","15.1453","2.9276","3.4882","790","0"
"RSV","Substate","New York-New York City","April Week 1","2024-04-06T00:00:00.000",,,,"790","1"
"RSV","Substate","New York-New York City","April Week 1","2024-04-06T00:00:00.000",,,,"26","1"
"RSV","Substate","New York-New York City","April Week 1","2024-04-06T00:00:00.000",,,,"26","1"
"RSV","Substate","New York-New York City","April Week 1","2024-04-06T00:00:00.000",,,,"26","1"
"RSV","Substate","New York-Rest of State","April Week 1","2024-04-06T00:00:00.000","22.2836","2.2235","2.6493","3297","0"
"RSV","Substate","New York-Rest of State","April Week 1","2024-04-06T00:00:00.000","22.2836","2.2235","2.6493","3297","0"
"RSV","Substate","New York-Rest of State","April Week 1","2024-04-06T00:00:00.000","12.4558","8.7159","10.3849","49","0"
"RSV","Substate","New York-Rest of State","April Week 1","2024-04-06T00:00:00.000","32.5566","13.7805","16.4193","49","0"
"RSV","Substate","New York-Rest of State","April Week 1","2024-04-06T00:00:00.000","32.7039","15.2287","18.1448","49","0"
"RSV","Substate","Pennsylvania-Philadelphia County","April Week 1","2024-04-06T00:00:00.000","23.3584","3.1854","3.7954","2486","0"
"RSV","Substate","Pennsylvania-Philadelphia County","April Week 1","2024-04-06T00:00:00.000",,,,"2486","1"
"RSV","Substate","Pennsylvania-Philadelphia County","April Week 1","2024-04-06T00:00:00.000",,,,"26","1"
"RSV","Substate","Pennsylvania-Philadelphia County","April Week 1","2024-04-06T00:00:00.000",,,,"26","1"
"RSV","Substate","Pennsylvania-Philadelphia County","April Week 1","2024-04-06T00:00:00.000",,,,"26","1"
"RSV","Substate","Pennsylvania-Rest of State","April Week 1","2024-04-06T00:00:00.000","23.5596","2.0338","2.4233","5024","0"
"RSV","Substate","Pennsylvania-Rest of State","April Week 1","2024-04-06T00:00:00.000","23.5596","2.0338","2.4233","5024","0"
"RSV","Substate","Pennsylvania-Rest of State","April Week 1","2024-04-06T00:00:00.000","12.4876","8.8181","10.5066","48","0"
"RSV","Substate","Pennsylvania-Rest of State","April Week 1","2024-04-06T00:00:00.000","35.2645","15.9483","19.0023","48","0"
"RSV","Substate","Pennsylvania-Rest of State","April Week 1","2024-04-06T00:00:00.000","28.6883","13.4155","15.9844","48","0"
"RSV","Substate","Texas-Bexar County","April Week 1","2024-04-06T00:00:00.000","28.1632","2.2331","2.6607","3385","0"
"RSV","Substate","Texas-Bexar County","April Week 1","2024-04-06T00:00:00.000","28.1632","2.2331","2.6607","3385","0"
"RSV","Substate","Texas-Bexar County","April Week 1","2024-04-06T00:00:00.000","18.7589","12.8294","15.2861","46","0"
"RSV","Substate","Texas-Bexar County","April Week 1","2024-04-06T00:00:00.000","32.8896","14.1933","16.9112","46","0"
"RSV","Substate","Texas-Bexar County","April Week 1","2024-04-06T00:00:00.000","20.1882","12.2969","14.6516","46","0"
"RSV","Substate","Texas-City of Houston","April Week 1","2024-04-06T00:00:00.000","23.1865","1.7682","2.1068","2990","0"
"RSV","Substate","Texas-City of Houston","April Week 1","2024-04-06T00:00:00.000","23.1865","1.7682","2.1068","2990","0"
"RSV","Substate","Texas-City of Houston","April Week 1","2024-04-06T00:00:00.000","12.2541","6.5887","7.8503","52","0"
"RSV","Substate","Texas-City of Houston","April Week 1","2024-04-06T00:00:00.000","51.7664","10.3642","12.3488","52","0"
"RSV","Substate","Texas-City of Houston","April Week 1","2024-04-06T00:00:00.000","12.793","7.4179","8.8383","52","0"
"RSV","Substate","Texas-Rest of State","April Week 1","2024-04-06T00:00:00.000","19.1918","2.3426","2.7912","3331","0"
"RSV","Substate","Texas-Rest of State","April Week 1","2024-04-06T00:00:00.000","19.1918","2.3426","2.7912","3331","0"
"RSV","Substate","Texas-Rest of State","April Week 1","2024-04-06T00:00:00.000","5.3752","7.7695","9.2573","45","0"
"RSV","Substate","Texas-Rest of State","April Week 1","2024-04-06T00:00:00.000","43.2088","26.0249","31.0084","45","0"
"RSV","Substate","Texas-Rest of State","April Week 1","2024-04-06T00:00:00.000","32.2242","24.0667","28.6752","45","0"
"RSV","State","Colorado","April Week 3","2024-04-20T00:00:00.000","30.5504","2.2969","2.7367","2968","0"
"RSV","State","Colorado","April Week 3","2024-04-20T00:00:00.000","9.9962","6.2056","7.394","95","0"
"RSV","State","Colorado","April Week 3","2024-04-20T00:00:00.000","19.7882","8.2613","9.8432","95","0"
"RSV","State","Colorado","April Week 3","2024-04-20T00:00:00.000","39.6652","10.2564","12.2204","95","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","16.7665","4.5232","5.3893","380","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000",,,,"380","1"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000",,,,"7","1"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000",,,,"7","1"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000",,,,"7","1"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","24.4753","0.6112","0.7282","156970","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","24.4753","0.6112","0.7282","156970","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","10.489","1.3363","1.5921","4930","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","37.9981","2.2362","2.6644","4930","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","27.0376","1.827","2.1769","4930","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","6.8803","1.9256","2.2943","3841","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","6.8803","1.9256","2.2943","3841","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","6.7415","3.4496","4.1101","116","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","54.179","10.6319","12.6679","116","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","32.1992","9.5118","11.3332","116","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","23.716","0.5864","0.6987","164981","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","23.716","0.5864","0.6987","164981","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","10.3894","1.2862","1.5325","5195","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","38.6315","2.1999","2.6212","5195","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","27.2631","1.7819","2.1231","5195","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","23.3492","0.9896","1.1791","54459","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","23.3492","0.9896","1.1791","54459","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","9.5538","1.9422","2.3141","1721","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","40.4674","3.7598","4.4798","1721","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","26.6296","2.9779","3.5482","1721","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","27.8846","1.0631","1.2667","59591","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","27.8846","1.0631","1.2667","59591","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","13.7277","2.7097","3.2286","1895","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","32.5915","3.7508","4.469","1895","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","25.7962","3.1071","3.7021","1895","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","15.4802","1.7339","2.0659","11479","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","15.4802","1.7339","2.0659","11479","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","11.4432","3.4488","4.1092","384","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","43.9308","5.7063","6.7989","384","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","29.1458","4.9226","5.8652","384","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","21.174","1.1007","1.3115","39452","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","21.174","1.1007","1.3115","39452","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","6.6966","1.9235","2.2919","1195","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","42.4377","4.495","5.3558","1195","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","29.6917","3.8642","4.6041","1195","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","24.5823","7.0841","8.4407","1589","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","24.5823","7.0841","8.4407","1589","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","9.0842","13.121","15.6335","39","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","29.2632","8.8337","10.5252","39","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","37.0703","12.1374","14.4616","39","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","19.0796","2.7888","3.3228","3212","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","19.0796","2.7888","3.3228","3212","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","5.1265","2.1082","2.5119","100","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","58.9801","20.4166","24.3262","100","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","16.8137","12.6323","15.0513","100","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","20.7391","1.904","2.2686","14487","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","20.7391","1.904","2.2686","14487","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","11.2249","3.0981","3.6914","449","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","46.0322","5.6619","6.746","449","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","22.0039","3.7824","4.5067","449","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","14.5292","1.903","2.2674","13542","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","14.5292","1.903","2.2674","13542","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","16.0633","5.2078","6.205","450","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","48.9732","8.3207","9.914","450","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","20.4343","6.6866","7.967","450","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","16.5236","2.7252","3.2471","4271","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","16.5236","2.7252","3.2471","4271","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","9.6974","5.7244","6.8206","137","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","40.2123","12.7984","15.2491","137","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","33.5667","11.2542","13.4092","137","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","18.2292","2.2553","2.6871","9737","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","18.2292","2.2553","2.6871","9737","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","8.5554","3.5727","4.2568","295","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","42.5475","10.9589","13.0574","295","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","30.6679","8.733","10.4053","295","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","9.1277","2.6875","3.2021","665","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000",,,,"665","1"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000",,,,"19","1"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000",,,,"19","1"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000",,,,"19","1"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","25.9975","0.6856","0.8169","122274","0"
"RSV","National","National","April Week 3","2024-04-20T00:00:00.000","25.9975","0.6856","0.8169","122274","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","24.645","3.0488","3.6327","4836","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","24.645","3.0488","3.6327","4836","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","11.1698","6.4704","7.7094","191","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","45.9138","13.7562","16.3904","191","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","18.2714","6.7123","7.9976","191","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","24.1485","0.6193","0.7379","146707","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","24.1485","0.6193","0.7379","146707","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","9.9898","1.2738","1.5177","5371","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","36.1528","2.0005","2.3836","5371","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","29.7089","1.9453","2.3178","5371","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","19.2437","0.9744","1.161","35716","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","19.2437","0.9744","1.161","35716","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","10.9287","3.9416","4.6964","1427","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","34.6092","4.0087","4.7763","1427","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","35.2184","4.0599","4.8373","1427","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","24.0619","0.7838","0.9338","78347","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","24.0619","0.7838","0.9338","78347","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","8.214","1.3562","1.6159","2774","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","35.9545","2.6133","3.1138","2774","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","31.7696","2.592","3.0884","2774","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","24.4805","1.1522","1.3728","50918","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","24.4805","1.1522","1.3728","50918","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","13.2716","2.3022","2.743","1847","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","39.0758","3.8612","4.6006","1847","0"
"RSV","National","National","April Week 2","2024-04-13T00:00:00.000","23.1721","3.1479","3.7507","1847","0"
"RSV","Region","Region 1","April Week 2","2024-04-13T00:00:00.000","28.2003","1.7301","2.0614","17264","0"
"RSV","Region","Region 1","April Week 2","2024-04-13T00:00:00.000","28.2003","1.7301","2.0614","17264","0"
"RSV","Region","Region 1","April Week 2","2024-04-13T00:00:00.000","9.5547","3.0679","3.6553","473","0"
"RSV","Region","Region 1","April Week 2","2024-04-13T00:00:00.000","35.6858","6.1449","7.3216","473","0"
"RSV","Region","Region 1","April Week 2","2024-04-13T00:00:00.000","26.5591","5.73","6.8273","473","0"
"RSV","Region","Region 10","April Week 2","2024-04-13T00:00:00.000","29.6354","2.2919","2.7308","7848","0"
"RSV","Region","Region 10","April Week 2","2024-04-13T00:00:00.000","29.6354","2.2919","2.7308","7848","0"
"RSV","Region","Region 10","April Week 2","2024-04-13T00:00:00.000","4.952","2.3624","2.8148","316","0"
"RSV","Region","Region 10","April Week 2","2024-04-13T00:00:00.000","35.5524","7.49","8.9243","316","0"
"RSV","Region","Region 10","April Week 2","2024-04-13T00:00:00.000","29.8601","7.1209","8.4844","316","0"
"RSV","Region","Region 2","April Week 2","2024-04-13T00:00:00.000","18.223","1.3588","1.619","12903","0"
"RSV","Region","Region 2","April Week 2","2024-04-13T00:00:00.000","18.223","1.3588","1.619","12903","0"
"RSV","Region","Region 2","April Week 2","2024-04-13T00:00:00.000","11.7124","3.2785","3.9063","357","0"
"RSV","Region","Region 2","April Week 2","2024-04-13T00:00:00.000","36.4378","6.3185","7.5284","357","0"
"RSV","Region","Region 2","April Week 2","2024-04-13T00:00:00.000","33.6267","6.4487","7.6836","357","0"
"RSV","Region","Region 3","April Week 2","2024-04-13T00:00:00.000","25.2925","1.4037","1.6725","26244","0"
"RSV","Region","Region 3","April Week 2","2024-04-13T00:00:00.000","25.2925","1.4037","1.6725","26244","0"
"RSV","Region","Region 3","April Week 2","2024-04-13T00:00:00.000","11.7456","3.9047","4.6524","598","0"
"RSV","Region","Region 3","April Week 2","2024-04-13T00:00:00.000","35.1816","4.9176","5.8593","598","0"
"RSV","Region","Region 3","April Week 2","2024-04-13T00:00:00.000","27.7803","4.6649","5.5581","598","0"
"RSV","Region","Region 4","April Week 2","2024-04-13T00:00:00.000","21.1367","1.3072","1.5575","21692","0"
"RSV","Region","Region 4","April Week 2","2024-04-13T00:00:00.000","21.1367","1.3072","1.5575","21692","0"
"RSV","Region","Region 4","April Week 2","2024-04-13T00:00:00.000","10.065","2.6454","3.1519","860","0"
"RSV","Region","Region 4","April Week 2","2024-04-13T00:00:00.000","35.2564","3.8841","4.6279","860","0"
