"state","season","week_ending_date","age_category","sex","race","rate","cumulative_rate","type"
"Michigan","2021-22","2022-07-02","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-07-09","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-07-16","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-07-23","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-07-30","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-08-06","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-08-13","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-08-20","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-08-27","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-09-03","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-09-10","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-09-17","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-09-24","18-29 years","All","All","0.0","2.7","Crude Rate"
"Michigan","2021-22","2022-10-01","18-29 years","All","All","0.0","2.7","Crude Rate"
"Minnesota","2021-22","2021-10-09","18-29 years","All","All","0.2","0.2","Crude Rate"
"Minnesota","2021-22","2021-10-16","18-29 years","All","All","0.0","0.2","Crude Rate"
"Minnesota","2021-22","2021-10-23","18-29 years","All","All","0.0","0.2","Crude Rate"
"Minnesota","2021-22","2021-10-30","18-29 years","All","All","0.2","0.4","Crude Rate"
"Minnesota","2021-22","2021-11-06","18-29 years","All","All","0.0","0.4","Crude Rate"
"Minnesota","2021-22","2021-11-13","18-29 years","All","All","0.0","0.4","Crude Rate"
"Minnesota","2021-22","2021-11-20","18-29 years","All","All","0.0","0.4","Crude Rate"
"Minnesota","2021-22","2021-11-27","18-29 years","All","All","0.2","0.6","Crude Rate"
"Minnesota","2021-22","2021-12-04","18-29 years","All","All","0.0","0.6","Crude Rate"
"Minnesota","2021-22","2021-12-11","18-29 years","All","All","0.0","0.6","Crude Rate"
"Minnesota","2021-22","2021-12-18","18-29 years","All","All","0.0","0.6","Crude Rate"
"Minnesota","2021-22","2021-12-25","18-29 years","All","All","0.0","0.6","Crude Rate"
"Minnesota","2021-22","2022-01-01","18-29 years","All","All","0.2","0.8","Crude Rate"
"Minnesota","2021-22","2022-01-08","18-29 years","All","All","0.2","1.0","Crude Rate"
"Minnesota","2021-22","2022-01-15","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-01-22","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-01-29","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-02-05","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-02-12","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-02-19","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-02-26","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-03-05","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-03-12","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-03-19","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-03-26","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-04-02","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-04-09","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-04-16","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-04-23","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-04-30","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-05-07","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-05-14","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-05-21","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-05-28","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-06-04","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-06-11","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-06-18","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-06-25","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-07-02","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-07-09","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-07-16","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-07-23","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-07-30","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-08-06","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-08-13","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-08-20","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-08-27","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-09-03","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-09-10","18-29 years","All","All","0.0","1.0","Crude Rate"
"Minnesota","2021-22","2022-09-17","18-29 years","All","All","0.2","1.2","Crude Rate"
"Minnesota","2021-22","2022-09-24","18-29 years","All","All","0.0","1.2","Crude Rate"
"Minnesota","2021-22","2022-10-01","18-29 years","All","All","0.0","1.2","Crude Rate"
"New Mexico","2021-22","2021-10-09","18-29 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-16","18-29 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-23","18-29 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-10-30","18-29 years","All","All","0.0","0.0","Crude Rate"
"New Mexico","2021-22","2021-11-06","18-29 years","All","All","0.9","0.9","Crude Rate"
"New Mexico","2021-22","2021-11-13","18-29 years","All","All","0.9","1.8","Crude Rate"
"New Mexico","2021-22","2021-11-20","18-29 years","All","All","0.0","1.8","Crude Rate"
"New Mexico","2021-22","2021-11-27","18-29 years","All","All","0.0","1.8","Crude Rate"
"New Mexico","2021-22","2021-12-04","18-29 years","All","All","0.9","2.8","Crude Rate"
"New Mexico","2021-22","2021-12-11","18-29 years","All","All","0.9","3.7","Crude Rate"
"New Mexico","2021-22","2021-12-18","18-29 years","All","All","0.0","3.7","Crude Rate"
"New Mexico","2021-22","2021-12-25","18-29 years","All","All","0.0","3.7","Crude Rate"
"New Mexico","2021-22","2022-01-01","18-29 years","All","All","1.8","5.5","Crude Rate"
"New Mexico","2021-22","2022-01-08","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-01-15","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-01-22","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-01-29","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-02-05","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-02-12","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-02-19","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-02-26","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-03-05","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-03-12","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-03-19","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-03-26","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-04-02","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-04-09","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-04-16","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-04-23","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-04-30","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-05-07","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-05-14","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-05-21","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-05-28","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-06-04","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-06-11","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-06-18","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-06-25","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-07-02","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-07-09","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-07-16","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-07-23","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-07-30","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-08-06","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-08-13","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-08-20","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-08-27","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-09-03","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-09-10","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-09-17","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-09-24","18-29 years","All","All","0.0","5.5","Crude Rate"
"New Mexico","2021-22","2022-10-01","18-29 years","All","All","0.0","5.5","Crude Rate"
"New York","2021-22","2021-10-09","18-29 years","All","All","0.3","0.3","Crude Rate"
"New York","2021-22","2021-10-16","18-29 years","All","All","0.7","1.0","Crude Rate"
"New York","2021-22","2021-10-23","18-29 years","All","All","1.0","2.0","Crude Rate"
"New York","2021-22","2021-10-30","18-29 years","All","All","0.0","2.0","Crude Rate"
"New York","2021-22","2021-11-06","18-29 years","All","All","1.0","3.0","Crude Rate"
"New York","2021-22","2021-11-13","18-29 years","All","All","1.0","4.0","Crude Rate"
"New York","2021-22","2021-11-20","18-29 years","All","All","0.0","4.0","Crude Rate"
"New York","2021-22","2021-11-27","18-29 years","All","All","0.3","4.4","Crude Rate"
"New York","2021-22","2021-12-04","18-29 years","All","All","0.7","5.0","Crude Rate"
"New York","2021-22","2021-12-11","18-29 years","All","All","0.3","5.4","Crude Rate"
"New York","2021-22","2021-12-18","18-29 years","All","All","0.0","5.4","Crude Rate"
"New York","2021-22","2021-12-25","18-29 years","All","All","0.3","5.7","Crude Rate"
"New York","2021-22","2022-01-01","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-01-08","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-01-15","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-01-22","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-01-29","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-02-05","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-02-12","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-02-19","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-02-26","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-03-05","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-03-12","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-03-19","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-03-26","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-04-02","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-04-09","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-04-16","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-04-23","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-04-30","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-05-07","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-05-14","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-05-21","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-05-28","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-06-04","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-06-11","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-06-18","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-06-25","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-07-02","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-07-09","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-07-16","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-07-23","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-07-30","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-08-06","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-08-13","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-08-20","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-08-27","18-29 years","All","All","0.0","5.7","Crude Rate"
"New York","2021-22","2022-09-03","18-29 years","All","All","0.3","6.0","Crude Rate"
"New York","2021-22","2022-09-10","18-29 years","All","All","0.0","6.0","Crude Rate"
"New York","2021-22","2022-09-17","18-29 years","All","All","0.0","6.0","Crude Rate"
"New York","2021-22","2022-09-24","18-29 years","All","All","0.0","6.0","Crude Rate"
"New York","2021-22","2022-10-01","18-29 years","All","All","0.0","6.0","Crude Rate"
"Oregon","2021-22","2021-10-09","18-29 years","All","All","0.0","0.0","Crude Rate"
"Oregon","2021-22","2021-10-16","18-29 years","All","All","0.0","0.0","Crude Rate"
"Oregon","2021-22","2021-10-23","18-29 years","All","All","0.0","0.0","Crude Rate"
"Oregon","2021-22","2021-10-30","18-29 years","All","All","0.0","0.0","Crude Rate"
"Oregon","2021-22","2021-11-06","18-29 years","All","All","0.4","0.4","Crude Rate"
"Oregon","2021-22","2021-11-13","18-29 years","All","All","0.4","0.7","Crude Rate"
"Oregon","2021-22","2021-11-20","18-29 years","All","All","0.4","1.1","Crude Rate"
"Oregon","2021-22","2021-11-27","18-29 years","All","All","0.0","1.1","Crude Rate"
"Oregon","2021-22","2021-12-04","18-29 years","All","All","0.0","1.1","Crude Rate"
"Oregon","2021-22","2021-12-11","18-29 years","All","All","0.0","1.1","Crude Rate"
"Oregon","2021-22","2021-12-18","18-29 years","All","All","0.4","1.4","Crude Rate"
"Oregon","2021-22","2021-12-25","18-29 years","All","All","0.0","1.4","Crude Rate"
"Oregon","2021-22","2022-01-01","18-29 years","All","All","0.0","1.4","Crude Rate"
"Oregon","2021-22","2022-01-08","18-29 years","All","All","0.4","1.8","Crude Rate"
"Oregon","2021-22","2022-01-15","18-29 years","All","All","0.0","1.8","Crude Rate"
"Oregon","2021-22","2022-01-22","18-29 years","All","All","0.0","1.8","Crude Rate"
"Oregon","2021-22","2022-01-29","18-29 years","All","All","0.0","1.8","Crude Rate"
"Oregon","2021-22","2022-02-05","18-29 years","All","All","0.0","1.8","Crude Rate"
"Oregon","2021-22","2022-02-12","18-29 years","All","All","0.0","1.8","Crude Rate"
"Oregon","2021-22","2022-02-19","18-29 years","All","All","0.0","1.8","Crude Rate"
"Oregon","2021-22","2022-02-26","18-29 years","All","All","0.0","1.8","Crude Rate"
"Oregon","2021-22","2022-03-05","18-29 years","All","All","0.0","1.8","Crude Rate"
"Oregon","2021-22","2022-03-12","18-29 years","All","All","0.7","2.5","Crude Rate"
"Oregon","2021-22","2022-03-19","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-03-26","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-04-02","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-04-09","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-04-16","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-04-23","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-04-30","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-05-07","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-05-14","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-05-21","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-05-28","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-06-04","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-06-11","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-06-18","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-06-25","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-07-02","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-07-09","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-07-16","18-29 years","All","All","0.0","2.5","Crude Rate"
"Oregon","2021-22","2022-07-23","18-29 years","All","All","0.4","2.9","Crude Rate"
"Oregon","2021-22","2022-07-30","18-29 years","All","All","0.0","2.9","Crude Rate"
"Oregon","2021-22","2022-08-06","18-29 years","All","All","0.0","2.9","Crude Rate"
