"year","stateabbr","statedesc","locationname","datasource","category","measure","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","totalpopulation","totalpop18plus","locationid","categoryid","measureid","datavaluetypeid","short_question_text","geolocation"
"2023","FL","Florida","Highlands","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","16.9",,,"14.2","19.9","107614","89745","12055","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-81.3412000386981 27.3435764189607)"
"2023","FL","Florida","Escambia","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","38.8",,,"35.2","42.5","326928","258632","12033","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure","POINT (-87.3627693924499 30.6679205302184)"
"2023","FL","Florida","DeSoto","BRFSS","Health Outcomes","High cholesterol among adults who have ever been screened","%","Age-adjusted prevalence","37.4",,,"33.2","41.5","35979","29486","12027","HLTHOUT","HIGHCHOL","AgeAdjPrv","High Cholesterol","POINT (-81.8094702612548 27.1863305947548)"
"2023","FL","Florida","Polk","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","16.4",,,"14.3","18.6","818330","638484","12105","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-81.6975411156457 27.9488148549188)"
"2023","FL","Florida","Clay","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Age-adjusted prevalence","24.4",,,"20.6","28.5","232439","179750","12019","RISKBEH","LPA","AgeAdjPrv","Physical Inactivity","POINT (-81.8578586154471 29.982933504009)"
"2023","GA","Georgia","Bulloch","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","4.6",,,"4.0","5.2","84327","67469","13031","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-81.7427854953707 32.3970074753386)"
"2023","GA","Georgia","Clinch","BRFSS","Health Outcomes","Arthritis among adults","%","Crude prevalence","30.4",,,"26.9","34.2","6746","5045","13065","HLTHOUT","ARTHRITIS","CrdPrv","Arthritis","POINT (-82.7062098247415 30.9148775167837)"
"2023","CO","Colorado","Weld","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","15.7",,,"13.5","18.3","359442","268740","08123","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-104.392236685569 40.5549894640911)"
"2023","CO","Colorado","Grand","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","2.5",,,"2.2","2.9","15935","13504","08049","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-106.118442353658 40.1030816737949)"
"2023","CO","Colorado","Lake","BRFSS","Disability","Cognitive disability among adults","%","Age-adjusted prevalence","13.3",,,"11.2","15.7","7365","5869","08065","DISABLT","COGNITION","AgeAdjPrv","Cognitive Disability","POINT (-106.344971513974 39.2024367117474)"
"2023","GA","Georgia","Grady","BRFSS","Health Outcomes","High blood pressure among adults","%","Age-adjusted prevalence","38.4",,,"34.4","42.8","26066","19695","13131","HLTHOUT","BPHIGH","AgeAdjPrv","High Blood Pressure","POINT (-84.2345883560959 30.8746760593024)"
"2023","FL","Florida","Sarasota","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Age-adjusted prevalence","11.7",,,"9.1","14.5","469013","403873","12115","RISKBEH","CSMOKING","AgeAdjPrv","Current Cigarette Smoking","POINT (-82.3315474199739 27.1844486961668)"
"2023","GA","Georgia","Chattahoochee","BRFSS","Health Status","Frequent mental distress among adults","%","Crude prevalence","20.6",,,"17.9","23.2","8661","6690","13053","HLTHSTAT","MHLTH","CrdPrv","Frequent Mental Distress","POINT (-84.7871165740001 32.3468609717409)"
"2023","GA","Georgia","Atkinson","BRFSS","Disability","Hearing disability among adults","%","Age-adjusted prevalence","8.5",,,"7.5","9.5","8293","6215","13003","DISABLT","HEARING","AgeAdjPrv","Hearing Disability","POINT (-82.8795983686044 31.2973133737422)"
"2022","CO","Colorado","Hinsdale","BRFSS","Prevention","Visited dentist or dental clinic in the past year among adults","%","Age-adjusted prevalence","69.0",,,"65.4","72.3","765","662","08053","PREVENT","DENTAL","AgeAdjPrv","Dental Visit","POINT (-107.300359047708 37.82133017176)"
"2023","FL","Florida","Bay","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","85.5",,,"83.3","87.6","190769","150387","12005","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-85.6200626409611 30.2651404769141)"
"2023","CA","California","Trinity","BRFSS","Health-Related Social Needs","Lack of reliable transportation in the past 12 months among adults","%","Crude prevalence","9.3",,,"8.0","10.6","15670","12928","06105","SOCLNEED","LACKTRPT","CrdPrv","Transportation Barriers","POINT (-123.11262600912 40.6509037984655)"
"2023","CA","California","Ventura","BRFSS","Health Outcomes","Chronic obstructive pulmonary disease among adults","%","Crude prevalence","5.2",,,"4.3","6.3","829590","651461","06111","HLTHOUT","COPD","CrdPrv","COPD","POINT (-119.084850170138 34.4542154266373)"
"2023","FL","Florida","Miami-Dade","BRFSS","Health Status","Frequent physical distress among adults","%","Crude prevalence","14.6",,,"12.6","16.8","2686867","2154272","12086","HLTHSTAT","PHLTH","CrdPrv","Frequent Physical Distress","POINT (-80.5593051010929 25.6148756117785)"
"2023","GA","Georgia","Brantley","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","6.6",,,"5.6","7.6","18401","14186","13025","DISABLT","VISION","CrdPrv","Vision Disability","POINT (-81.9816946940662 31.1969130783185)"
"2023","CA","California","Sierra","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Age-adjusted prevalence","25.6",,,"21.5","29.7","3200","2670","06091","SOCLNEED","EMOTIONSPT","AgeAdjPrv","Lack of Social/Emotional Support","POINT (-120.516466065629 39.5802928882158)"
"2023","GA","Georgia","Bacon","BRFSS","Health Outcomes","Current asthma among adults","%","Crude prevalence","10.7",,,"9.5","12.0","11124","8340","13005","HLTHOUT","CASTHMA","CrdPrv","Current Asthma","POINT (-82.4524072121804 31.5537937122315)"
"2023","FL","Florida","Walton","BRFSS","Health Outcomes","Stroke among adults","%","Age-adjusted prevalence","2.8",,,"2.5","3.2","86354","68437","12131","HLTHOUT","STROKE","AgeAdjPrv","Stroke","POINT (-86.1700115892453 30.6435330644625)"
"2023","FL","Florida","Pinellas","BRFSS","Health Outcomes","Cancer (non-skin) or melanoma among adults","%","Crude prevalence","11.3",,,"10.2","12.5","961596","816023","12103","HLTHOUT","CANCER","CrdPrv","Cancer (non-skin) or Melanoma","POINT (-82.7301572394225 27.9264311887689)"
"2023","GA","Georgia","Franklin","BRFSS","Health Outcomes","Depression among adults","%","Crude prevalence","22.6",,,"19.1","26.5","24782","19292","13119","HLTHOUT","DEPRESSION","CrdPrv","Depression","POINT (-83.2291794412893 34.3756736821183)"
"2023","GA","Georgia","Franklin","BRFSS","Health Outcomes","Obesity among adults","%","Crude prevalence","39.0",,,"30.5","48.1","24782","19292","13119","HLTHOUT","OBESITY","CrdPrv","Obesity","POINT (-83.2291794412893 34.3756736821183)"
"2023","CO","Colorado","Conejos","BRFSS","Health Risk Behaviors","No leisure-time physical activity among adults","%","Crude prevalence","26.0",,,"21.2","31.2","7521","5620","08021","RISKBEH","LPA","CrdPrv","Physical Inactivity","POINT (-106.191375072993 37.2006625600038)"
"2023","GA","Georgia","Charlton","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","41.2",,,"37.1","46.0","12934","10660","13049","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure","POINT (-82.1375085665109 30.781754397392)"
"2023","GA","Georgia","DeKalb","BRFSS","Health Risk Behaviors","Current cigarette smoking among adults","%","Age-adjusted prevalence","11.4",,,"9.1","14.0","762992","591931","13089","RISKBEH","CSMOKING","AgeAdjPrv","Current Cigarette Smoking","POINT (-84.2263845160089 33.7713752418002)"
"2023","CA","California","Tuolumne","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Crude prevalence","76.5",,,"73.0","79.5","54204","44852","06109","PREVENT","BPMED","CrdPrv","High Blood Pressure Medication","POINT (-119.955704805251 38.0275813878029)"
"2023","FL","Florida","Orange","BRFSS","Disability","Any disability among adults","%","Crude prevalence","28.3",,,"24.6","32.0","1471416","1160505","12095","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-81.3236333626814 28.514472459873)"
"2023","FL","Florida","Monroe","BRFSS","Health Outcomes","Depression among adults","%","Age-adjusted prevalence","17.4",,,"14.8","20.4","80614","68170","12087","HLTHOUT","DEPRESSION","AgeAdjPrv","Depression","POINT (-81.1205705411756 25.2728942193616)"
"2023","FL","Florida","Gulf","BRFSS","Disability","Mobility disability among adults","%","Age-adjusted prevalence","13.1",,,"11.1","15.2","15693","13114","12045","DISABLT","MOBILITY","AgeAdjPrv","Mobility Disability","POINT (-85.2306588125917 29.9507458827787)"
"2023","CO","Colorado","Broomfield","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","9.6",,,"8.2","11.3","76860","61571","08014","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-105.052398567169 39.9553900779039)"
"2023","CO","Colorado","Pueblo","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","8.6",,,"7.4","10.0","169422","132908","08101","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-104.512455462804 38.1734469855067)"
"2023","CT","Connecticut","Capitol","BRFSS","Health-Related Social Needs","Housing insecurity in the past 12 months among adults","%","Crude prevalence","13.0",,,"11.7","14.3","975328","780140","09110","SOCLNEED","HOUSINSECU","CrdPrv","Housing Insecurity","POINT (-72.5720699045246 41.8184543884154)"
"2023","GA","Georgia","Barrow","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","13.3",,,"11.3","15.6","92792","69765","13013","DISABLT","MOBILITY","CrdPrv","Mobility Disability","POINT (-83.7128801451183 33.9928758721442)"
"2023","GA","Georgia","Irwin","BRFSS","Health-Related Social Needs","Received food stamps in the past 12 months among adults","%","Age-adjusted prevalence","19.7",,,"16.3","23.4","9120","7005","13155","SOCLNEED","FOODSTAMP","AgeAdjPrv","Food Stamps","POINT (-83.2761961285303 31.6024325769384)"
"2023","CO","Colorado","Crowley","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Age-adjusted prevalence","66.9",,,"62.1","71.5","5636","5006","08025","PREVENT","CHECKUP","AgeAdjPrv","Annual Checkup","POINT (-103.783859331121 38.3263545617782)"
"2023","DE","Delaware","New Castle","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","7.3",,,"6.4","8.4","578592","456332","10003","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-75.647957543666 39.5816046675309)"
"2023","FL","Florida","Liberty","BRFSS","Health Outcomes","Diagnosed diabetes among adults","%","Age-adjusted prevalence","13.0",,,"11.2","14.8","7706","6342","12077","HLTHOUT","DIABETES","AgeAdjPrv","Diabetes","POINT (-84.8831820625943 30.2412248335451)"
"2023","GA","Georgia","Baldwin","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","26.3",,,"22.3","30.4","43396","35399","13009","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-83.249810116719 33.0696572776403)"
"2023","CA","California","Solano","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","7.7",,,"6.8","8.7","449218","351690","06095","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-121.932781028652 38.2699375647315)"
"2023","CA","California","Sonoma","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","7.6",,,"6.4","9.0","481812","391558","06097","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-122.887568125266 38.5287343227086)"
"2023","GA","Georgia","Bryan","BRFSS","Prevention","Taking medicine to control high blood pressure among adults with high blood pressure","%","Age-adjusted prevalence","59.2",,,"54.7","63.6","49739","35571","13029","PREVENT","BPMED","AgeAdjPrv","High Blood Pressure Medication","POINT (-81.4437379812069 32.0137075119901)"
"2023","DE","Delaware","New Castle","BRFSS","Health Outcomes","High blood pressure among adults","%","Crude prevalence","35.2",,,"31.7","38.6","578592","456332","10003","HLTHOUT","BPHIGH","CrdPrv","High Blood Pressure","POINT (-75.647957543666 39.5816046675309)"
"2023","CO","Colorado","Morgan","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","13.7",,,"11.6","15.9","29524","21787","08087","DISABLT","MOBILITY","CrdPrv","Mobility Disability","POINT (-103.810070739977 40.2628578824712)"
"2023","CO","Colorado","Broomfield","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","87.0",,,"84.8","88.9","76860","61571","08014","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-105.052398567169 39.9553900779039)"
"2023","GA","Georgia","Floyd","BRFSS","Health-Related Social Needs","Loneliness among adults","%","Age-adjusted prevalence","37.0",,,"31.7","42.4","100113","77443","13115","SOCLNEED","LONELINESS","AgeAdjPrv","Loneliness","POINT (-85.213993756054 34.263196511633)"
"2023","GA","Georgia","Jenkins","BRFSS","Health-Related Social Needs","Lack of social and emotional support among adults","%","Crude prevalence","28.5",,,"24.3","32.8","8627","6909","13165","SOCLNEED","EMOTIONSPT","CrdPrv","Lack of Social/Emotional Support","POINT (-81.9635075987097 32.7925148438943)"
"2023","CO","Colorado","Crowley","BRFSS","Disability","Any disability among adults","%","Crude prevalence","35.1",,,"30.3","40.1","5636","5006","08025","DISABLT","DISABILITY","CrdPrv","Any Disability","POINT (-103.783859331121 38.3263545617782)"
"2023","CO","Colorado","Kiowa","BRFSS","Disability","Independent living disability among adults","%","Age-adjusted prevalence","8.2",,,"7.0","9.7","1384","1055","08061","DISABLT","INDEPLIVE","AgeAdjPrv","Independent Living Disability","POINT (-102.739222013974 38.4325941497591)"
"2023","FL","Florida","Liberty","BRFSS","Disability","Mobility disability among adults","%","Crude prevalence","17.8",,,"15.1","20.5","7706","6342","12077","DISABLT","MOBILITY","CrdPrv","Mobility Disability","POINT (-84.8831820625943 30.2412248335451)"
"2023","GA","Georgia","Franklin","BRFSS","Health Outcomes","Arthritis among adults","%","Age-adjusted prevalence","25.8",,,"22.7","29.2","24782","19292","13119","HLTHOUT","ARTHRITIS","AgeAdjPrv","Arthritis","POINT (-83.2291794412893 34.3756736821183)"
"2023","GA","Georgia","Baker","BRFSS","Disability","Self-care disability among adults","%","Age-adjusted prevalence","6.6",,,"5.9","7.5","2743","2242","13007","DISABLT","SELFCARE","AgeAdjPrv","Self-care Disability","POINT (-84.4436447326603 31.3268164349258)"
"2023","FL","Florida","Bradford","BRFSS","Prevention","Visits to doctor for routine checkup within the past year among adults","%","Crude prevalence","76.9",,,"73.4","80.2","27858","21945","12007","PREVENT","CHECKUP","CrdPrv","Annual Checkup","POINT (-82.1687798507679 29.9496087311112)"
"2023","FL","Florida","Calhoun","BRFSS","Prevention","Cholesterol screening among adults","%","Crude prevalence","82.5",,,"80.1","84.8","13470","10766","12013","PREVENT","CHOLSCREEN","CrdPrv","Cholesterol Screening","POINT (-85.1966088008131 30.4060465608031)"
"2022","FL","Florida","Jackson","BRFSS","Health Risk Behaviors","Short sleep duration among adults","%","Crude prevalence","40.4",,,"35.2","45.8","48622","39341","12063","RISKBEH","SLEEP","CrdPrv","Short Sleep Duration","POINT (-85.2152870715759 30.7953060542353)"
"2023","FL","Florida","Sumter","BRFSS","Health Status","Frequent physical distress among adults","%","Age-adjusted prevalence","12.1",,,"10.4","13.9","151565","140704","12119","HLTHSTAT","PHLTH","AgeAdjPrv","Frequent Physical Distress","POINT (-82.0804161289261 28.7043606050113)"
"2023","GA","Georgia","Emanuel","BRFSS","Disability","Independent living disability among adults","%","Crude prevalence","12.3",,,"10.7","13.9","23119","17452","13107","DISABLT","INDEPLIVE","CrdPrv","Independent Living Disability","POINT (-82.3016074445996 32.5898924481191)"
"2023","FL","Florida","Manatee","BRFSS","Disability","Vision disability among adults","%","Crude prevalence","5.5",,,"4.7","6.4","441095","365149","12081","DISABLT","VISION","CrdPrv","Vision Disability","POINT (-82.3157420786182 27.471886228068)"
"2023","CA","California","Trinity","BRFSS","Prevention","Current lack of health insurance among adults aged 18-64 years","%","Age-adjusted prevalence","7.8",,,"6.4","9.7","15670","12928","06105","PREVENT","ACCESS2","AgeAdjPrv","Health Insurance","POINT (-123.11262600912 40.6509037984655)"
