"mmwr_week_end","pathogen","pct_positive","footnote","age_group","mmwr_week"
"2024-11-23T00:00:00.000","RSV","1.59",,"--- 12-17 years","47"
"2024-11-23T00:00:00.000","RSV","18.18",,"--- 0-2 months","47"
"2024-11-23T00:00:00.000","PIV","8.15",,"--- 24-59 months","47"
"2024-11-23T00:00:00.000","PIV","9.09",,"--- 0-2 months","47"
"2024-11-23T00:00:00.000","PIV","19.44",,"--- 3-5 months","47"
"2024-11-23T00:00:00.000","PIV","6.42",,"5-17 years","47"
"2024-11-23T00:00:00.000","PIV","6.35",,"--- 12-17 years","47"
"2024-11-23T00:00:00.000","PIV","15.56",,"--- 6-11 months","47"
"2024-11-23T00:00:00.000","PIV","8.84",,"12-59 months","47"
"2024-11-23T00:00:00.000","PIV","14.91",,"0-11 months","47"
"2024-11-23T00:00:00.000","PIV","6.45",,"--- 5-11 years","47"
"2024-11-23T00:00:00.000","PIV","9.14",,"All","47"
"2024-11-23T00:00:00.000","PIV","10",,"--- 12-23 months","47"
"2024-11-23T00:00:00.000","Influenza","5.19",,"--- 24-59 months","47"
"2024-11-23T00:00:00.000","Influenza","3.17",,"--- 12-17 years","47"
"2024-11-23T00:00:00.000","Influenza","5.81",,"--- 5-11 years","47"
"2024-11-23T00:00:00.000","Influenza","5.12",,"12-59 months","47"
"2024-11-23T00:00:00.000","Influenza","0",,"--- 3-5 months","47"
"2024-11-23T00:00:00.000","Influenza","0",,"--- 0-2 months","47"
"2024-11-23T00:00:00.000","Influenza","5",,"--- 12-23 months","47"
"2024-11-23T00:00:00.000","Influenza","5.05",,"5-17 years","47"
"2024-11-23T00:00:00.000","Influenza","4.44",,"--- 6-11 months","47"
"2024-11-23T00:00:00.000","Influenza","4.39",,"All","47"
"2024-11-23T00:00:00.000","Influenza","1.75",,"0-11 months","47"
"2024-11-23T00:00:00.000","HMPV","0",,"--- 12-17 years","47"
"2024-11-23T00:00:00.000","HMPV","0",,"0-11 months","47"
"2024-11-23T00:00:00.000","HMPV","0",,"--- 0-2 months","47"
"2024-11-23T00:00:00.000","HMPV","0",,"--- 6-11 months","47"
"2024-11-23T00:00:00.000","HMPV","0.65",,"--- 5-11 years","47"
"2024-11-23T00:00:00.000","HMPV","0.46",,"5-17 years","47"
"2024-11-23T00:00:00.000","HMPV","0",,"12-59 months","47"
"2024-11-23T00:00:00.000","HMPV","0",,"--- 3-5 months","47"
"2024-11-23T00:00:00.000","HMPV","0",,"--- 24-59 months","47"
"2024-11-23T00:00:00.000","HMPV","0",,"--- 12-23 months","47"
"2024-11-23T00:00:00.000","HMPV","0.18",,"All","47"
"2024-11-23T00:00:00.000","HCOV","5.58",,"12-59 months","47"
"2024-11-23T00:00:00.000","HCOV","4.13",,"5-17 years","47"
"2024-11-23T00:00:00.000","HCOV","13.33",,"--- 6-11 months","47"
"2024-11-23T00:00:00.000","HCOV","5.93",,"--- 24-59 months","47"
"2024-11-23T00:00:00.000","HCOV","5.26",,"0-11 months","47"
"2024-11-23T00:00:00.000","HCOV","5.81",,"--- 5-11 years","47"
"2024-11-23T00:00:00.000","HCOV","5",,"--- 12-23 months","47"
"2024-11-23T00:00:00.000","HCOV","4.94",,"All","47"
"2024-11-23T00:00:00.000","HCOV","0",,"--- 12-17 years","47"
"2024-11-23T00:00:00.000","HCOV","0",,"--- 0-2 months","47"
"2024-11-23T00:00:00.000","HCOV","0",,"--- 3-5 months","47"
"2024-11-23T00:00:00.000","EV-D68","1.54",,"5-17 years","47"
"2024-11-23T00:00:00.000","EV-D68","2.63",,"--- 12-17 years","47"
"2024-11-23T00:00:00.000","EV-D68","0",,"0-11 months","47"
"2024-11-23T00:00:00.000","EV-D68","0",,"--- 3-5 months","47"
"2024-11-23T00:00:00.000","EV-D68","3.64",,"--- 12-23 months","47"
"2024-11-23T00:00:00.000","EV-D68","1.19",,"--- 24-59 months","47"
"2024-11-23T00:00:00.000","EV-D68","0",,"--- 6-11 months","47"
"2024-11-23T00:00:00.000","EV-D68","1.09",,"--- 5-11 years","47"
"2024-11-23T00:00:00.000","EV-D68","1.44",,"All","47"
"2024-11-23T00:00:00.000","EV-D68","0",,"--- 0-2 months","47"
"2024-11-23T00:00:00.000","EV-D68","2.16",,"12-59 months","47"
"2024-11-23T00:00:00.000","Adenovirus","2.78",,"--- 3-5 months","47"
"2024-11-23T00:00:00.000","Adenovirus","11.11",,"--- 6-11 months","47"
"2024-11-23T00:00:00.000","Adenovirus","0.92",,"5-17 years","47"
"2024-11-23T00:00:00.000","Adenovirus","1.29",,"--- 5-11 years","47"
"2024-11-23T00:00:00.000","Adenovirus","4.44",,"--- 24-59 months","47"
"2024-11-23T00:00:00.000","Adenovirus","3.47",,"All","47"
"2024-11-23T00:00:00.000","Adenovirus","5.12",,"12-59 months","47"
"2024-11-23T00:00:00.000","Adenovirus","6.25",,"--- 12-23 months","47"
"2024-11-23T00:00:00.000","Adenovirus","0",,"--- 12-17 years","47"
"2024-11-23T00:00:00.000","Adenovirus","0",,"--- 0-2 months","47"
"2024-11-23T00:00:00.000","Adenovirus","5.26",,"0-11 months","47"
"2024-11-16T00:00:00.000","SARS-CoV-2","1.56",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","1.8",,"0-11 months","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","4.55",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","0",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","0.43",,"5-17 years","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","0.95",,"All","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","1.39",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","2.94",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","0",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","1.09",,"12-59 months","46"
"2024-11-16T00:00:00.000","SARS-CoV-2","0.89",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","RV/EV","25.97",,"5-17 years","46"
"2024-11-16T00:00:00.000","RV/EV","34.23",,"0-11 months","46"
"2024-11-16T00:00:00.000","RV/EV","37.5",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","RV/EV","26.47",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","RV/EV","36.41",,"12-59 months","46"
"2024-11-16T00:00:00.000","RV/EV","21.88",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","RV/EV","31.82",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","RV/EV","27.54",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","RV/EV","34.72",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","RV/EV","31.37",,"All","46"
"2024-11-16T00:00:00.000","RV/EV","40",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","RSV","7.19",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","RSV","19.96",,"All","46"
"2024-11-16T00:00:00.000","RSV","38.24",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","RSV","6.06",,"5-17 years","46"
"2024-11-16T00:00:00.000","RSV","29.35",,"12-59 months","46"
"2024-11-16T00:00:00.000","RSV","3.12",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","RSV","33.33",,"0-11 months","46"
"2024-11-16T00:00:00.000","RSV","36.11",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","RSV","32.73",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","RSV","27.27",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","RSV","25",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","PIV","11.41",,"12-59 months","46"
"2024-11-16T00:00:00.000","PIV","8.33",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","PIV","9.09",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","PIV","13.39",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","PIV","12.73",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","PIV","5.63",,"5-17 years","46"
"2024-11-16T00:00:00.000","PIV","2.94",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","PIV","8.37",,"All","46"
"2024-11-16T00:00:00.000","PIV","7.19",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","PIV","1.56",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","PIV","9.01",,"0-11 months","46"
"2024-11-16T00:00:00.000","Influenza","4.79",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","Influenza","2.78",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","Influenza","1.79",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","Influenza","4.55",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","Influenza","4.69",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","Influenza","2.7",,"0-11 months","46"
"2024-11-16T00:00:00.000","Influenza","2.94",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","Influenza","2.17",,"12-59 months","46"
"2024-11-16T00:00:00.000","Influenza","1.82",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","Influenza","3.42",,"All","46"
"2024-11-16T00:00:00.000","Influenza","4.76",,"5-17 years","46"
"2024-11-16T00:00:00.000","HMPV","0",,"0-11 months","46"
"2024-11-16T00:00:00.000","HMPV","0.57",,"All","46"
"2024-11-16T00:00:00.000","HMPV","1.3",,"5-17 years","46"
"2024-11-16T00:00:00.000","HMPV","0",,"12-59 months","46"
"2024-11-16T00:00:00.000","HMPV","0",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","HMPV","1.2",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","HMPV","0",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","HMPV","0",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","HMPV","0",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","HMPV","1.56",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","HMPV","0",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","HCOV","0",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","HCOV","6.25",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","HCOV","0.43",,"5-17 years","46"
"2024-11-16T00:00:00.000","HCOV","3.04",,"All","46"
"2024-11-16T00:00:00.000","HCOV","8.82",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","HCOV","5.41",,"0-11 months","46"
"2024-11-16T00:00:00.000","HCOV","4.55",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","HCOV","2.78",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","HCOV","0.6",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","HCOV","4.89",,"12-59 months","46"
"2024-11-16T00:00:00.000","HCOV","3.64",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","EV-D68","0",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","EV-D68","5.26",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","EV-D68","2.94",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","EV-D68","3.91",,"5-17 years","46"
"2024-11-16T00:00:00.000","EV-D68","7.5",,"12-59 months","46"
"2024-11-16T00:00:00.000","EV-D68","1.33",,"0-11 months","46"
"2024-11-16T00:00:00.000","EV-D68","4.64",,"All","46"
"2024-11-16T00:00:00.000","EV-D68","2.04",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","EV-D68","3.33",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","EV-D68","11.27",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","EV-D68","0",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","Adenovirus","4.55",,"--- 3-5 months","46"
"2024-11-16T00:00:00.000","Adenovirus","14.55",,"--- 6-11 months","46"
"2024-11-16T00:00:00.000","Adenovirus","0.6",,"--- 5-11 years","46"
"2024-11-16T00:00:00.000","Adenovirus","5.36",,"--- 24-59 months","46"
"2024-11-16T00:00:00.000","Adenovirus","9.01",,"0-11 months","46"
"2024-11-16T00:00:00.000","Adenovirus","12.5",,"--- 12-23 months","46"
"2024-11-16T00:00:00.000","Adenovirus","2.94",,"--- 0-2 months","46"
"2024-11-16T00:00:00.000","Adenovirus","8.15",,"12-59 months","46"
"2024-11-16T00:00:00.000","Adenovirus","0.43",,"5-17 years","46"
"2024-11-16T00:00:00.000","Adenovirus","0",,"--- 12-17 years","46"
"2024-11-16T00:00:00.000","Adenovirus","4.94",,"All","46"
"2024-11-09T00:00:00.000","SARS-CoV-2","2.04",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","1.18",,"All","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","0.48",,"5-17 years","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","0.97",,"12-59 months","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","3.33",,"0-11 months","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","2.38",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","0",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","4.55",,"--- 3-5 months","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","0",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","2.41",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","SARS-CoV-2","3.85",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","RV/EV","38.89",,"0-11 months","45"
"2024-11-09T00:00:00.000","RV/EV","38.46",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","RV/EV","30.48",,"5-17 years","45"
"2024-11-09T00:00:00.000","RV/EV","33.53",,"All","45"
"2024-11-09T00:00:00.000","RV/EV","30.43",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","RV/EV","42.86",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","RV/EV","31.45",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","RV/EV","31.82",,"--- 3-5 months","45"
"2024-11-09T00:00:00.000","RV/EV","30.61",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","RV/EV","34.3",,"12-59 months","45"
"2024-11-09T00:00:00.000","RV/EV","38.55",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","RSV","13.71",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","RSV","36.36",,"--- 3-5 months","45"
"2024-11-09T00:00:00.000","RSV","14.2",,"All","45"
"2024-11-09T00:00:00.000","RSV","15.46",,"12-59 months","45"
"2024-11-09T00:00:00.000","RSV","31.11",,"0-11 months","45"
"2024-11-09T00:00:00.000","RSV","2.04",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","RSV","19.23",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","RSV","35.71",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","RSV","5.71",,"5-17 years","45"
"2024-11-09T00:00:00.000","RSV","18.07",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","RSV","6.83",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","PIV","12.05",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","PIV","0",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","PIV","7.69",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","PIV","4.76",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","PIV","4.76",,"5-17 years","45"
"2024-11-09T00:00:00.000","PIV","6.21",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","PIV","0",,"--- 3-5 months","45"
"2024-11-09T00:00:00.000","PIV","11.59",,"12-59 months","45"
"2024-11-09T00:00:00.000","PIV","11.29",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","PIV","4.44",,"0-11 months","45"
"2024-11-09T00:00:00.000","PIV","7.5",,"All","45"
"2024-11-09T00:00:00.000","Influenza","2.22",,"0-11 months","45"
"2024-11-09T00:00:00.000","Influenza","0",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","Influenza","2.48",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","Influenza","2.17",,"All","45"
"2024-11-09T00:00:00.000","Influenza","2.38",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","Influenza","1.2",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","Influenza","1.61",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","Influenza","4.55",,"--- 3-5 months","45"
"2024-11-09T00:00:00.000","Influenza","4.08",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","Influenza","1.45",,"12-59 months","45"
"2024-11-09T00:00:00.000","Influenza","2.86",,"5-17 years","45"
"2024-11-09T00:00:00.000","HMPV","0",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","HMPV","0",,"5-17 years","45"
"2024-11-09T00:00:00.000","HMPV","1.93",,"12-59 months","45"
"2024-11-09T00:00:00.000","HMPV","0",,"0-11 months","45"
"2024-11-09T00:00:00.000","HMPV","0",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","HMPV","0",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","HMPV","0",,"--- 3-5 months","45"
"2024-11-09T00:00:00.000","HMPV","3.23",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","HMPV","0",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","HMPV","0",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","HMPV","0.79",,"All","45"
"2024-11-09T00:00:00.000","HCOV","0",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","HCOV","4.34",,"All","45"
"2024-11-09T00:00:00.000","HCOV","4.84",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","HCOV","3.73",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","HCOV","7.14",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","HCOV","3.61",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","HCOV","5.56",,"0-11 months","45"
"2024-11-09T00:00:00.000","HCOV","4.08",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","HCOV","4.35",,"12-59 months","45"
"2024-11-09T00:00:00.000","HCOV","3.81",,"5-17 years","45"
"2024-11-09T00:00:00.000","HCOV","9.09",,"--- 3-5 months","45"
"2024-11-09T00:00:00.000","EV-D68","0",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","EV-D68","5.08",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","EV-D68","0",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","EV-D68","0",,"0-11 months","45"
"2024-11-09T00:00:00.000","EV-D68","3.62",,"12-59 months","45"
"2024-11-09T00:00:00.000","EV-D68","0",,"--- 3-5 months","45"
"2024-11-09T00:00:00.000","EV-D68","2.17",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","EV-D68","0",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","EV-D68","2.53",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","EV-D68","2.19",,"All","45"
"2024-11-09T00:00:00.000","EV-D68","1.71",,"5-17 years","45"
"2024-11-09T00:00:00.000","Adenovirus","0.48",,"5-17 years","45"
"2024-11-09T00:00:00.000","Adenovirus","2.56",,"All","45"
"2024-11-09T00:00:00.000","Adenovirus","0",,"--- 0-2 months","45"
"2024-11-09T00:00:00.000","Adenovirus","0",,"--- 5-11 years","45"
"2024-11-09T00:00:00.000","Adenovirus","2.41",,"--- 12-23 months","45"
"2024-11-09T00:00:00.000","Adenovirus","4.03",,"--- 24-59 months","45"
"2024-11-09T00:00:00.000","Adenovirus","5.56",,"0-11 months","45"
"2024-11-09T00:00:00.000","Adenovirus","4.76",,"--- 6-11 months","45"
"2024-11-09T00:00:00.000","Adenovirus","2.04",,"--- 12-17 years","45"
"2024-11-09T00:00:00.000","Adenovirus","3.38",,"12-59 months","45"
"2024-11-09T00:00:00.000","Adenovirus","13.64",,"--- 3-5 months","45"
"2024-11-02T00:00:00.000","SARS-CoV-2","1.47",,"--- 12-17 years","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","1.21",,"All","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","1.94",,"5-17 years","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","0.51",,"12-59 months","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","1.1",,"0-11 months","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","2.38",,"--- 6-11 months","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","2.17",,"--- 5-11 years","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","0",,"--- 3-5 months","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","0",,"--- 24-59 months","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","1.41",,"--- 12-23 months","44"
"2024-11-02T00:00:00.000","SARS-CoV-2","0",,"--- 0-2 months","44"
"2024-11-02T00:00:00.000","RV/EV","33.33",,"--- 6-11 months","44"
"2024-11-02T00:00:00.000","RV/EV","31.85",,"All","44"
"2024-11-02T00:00:00.000","RV/EV","34.78",,"--- 5-11 years","44"
"2024-11-02T00:00:00.000","RV/EV","29.67",,"0-11 months","44"
"2024-11-02T00:00:00.000","RV/EV","17.65",,"--- 12-17 years","44"
"2024-11-02T00:00:00.000","RV/EV","46.48",,"--- 12-23 months","44"
"2024-11-02T00:00:00.000","RV/EV","29.13",,"5-17 years","44"
"2024-11-02T00:00:00.000","RV/EV","22.73",,"--- 3-5 months","44"
"2024-11-02T00:00:00.000","RV/EV","29.63",,"--- 0-2 months","44"
"2024-11-02T00:00:00.000","RV/EV","35.71",,"12-59 months","44"
"2024-11-02T00:00:00.000","RV/EV","29.6",,"--- 24-59 months","44"
"2024-11-02T00:00:00.000","RSV","9.92",,"All","44"
"2024-11-02T00:00:00.000","RSV","18.18",,"--- 3-5 months","44"
"2024-11-02T00:00:00.000","RSV","14.81",,"--- 0-2 months","44"
"2024-11-02T00:00:00.000","RSV","15.23",,"12-59 months","44"
"2024-11-02T00:00:00.000","RSV","2.91",,"5-17 years","44"
"2024-11-02T00:00:00.000","RSV","2.94",,"--- 12-17 years","44"
"2024-11-02T00:00:00.000","RSV","14.29",,"0-11 months","44"
"2024-11-02T00:00:00.000","RSV","14.08",,"--- 12-23 months","44"
"2024-11-02T00:00:00.000","RSV","11.9",,"--- 6-11 months","44"
"2024-11-02T00:00:00.000","RSV","2.9",,"--- 5-11 years","44"
"2024-11-02T00:00:00.000","RSV","15.87",,"--- 24-59 months","44"
"2024-11-02T00:00:00.000","PIV","7.41",,"--- 0-2 months","44"
"2024-11-02T00:00:00.000","PIV","11.68",,"12-59 months","44"
"2024-11-02T00:00:00.000","PIV","10.32",,"--- 24-59 months","44"
"2024-11-02T00:00:00.000","PIV","14.29",,"--- 6-11 months","44"
"2024-11-02T00:00:00.000","PIV","27.27",,"--- 3-5 months","44"
"2024-11-02T00:00:00.000","PIV","7.25",,"--- 5-11 years","44"
"2024-11-02T00:00:00.000","PIV","1.47",,"--- 12-17 years","44"
"2024-11-02T00:00:00.000","PIV","14.08",,"--- 12-23 months","44"
"2024-11-02T00:00:00.000","PIV","9.72",,"All","44"
"2024-11-02T00:00:00.000","PIV","15.38",,"0-11 months","44"
"2024-11-02T00:00:00.000","PIV","5.34",,"5-17 years","44"
"2024-11-02T00:00:00.000","Influenza","0",,"0-11 months","44"
"2024-11-02T00:00:00.000","Influenza","3.05",,"12-59 months","44"
"2024-11-02T00:00:00.000","Influenza","1.41",,"--- 12-23 months","44"
"2024-11-02T00:00:00.000","Influenza","0",,"--- 6-11 months","44"
"2024-11-02T00:00:00.000","Influenza","2.43",,"All","44"
"2024-11-02T00:00:00.000","Influenza","3.97",,"--- 24-59 months","44"
"2024-11-02T00:00:00.000","Influenza","0",,"--- 0-2 months","44"
"2024-11-02T00:00:00.000","Influenza","0",,"--- 3-5 months","44"
"2024-11-02T00:00:00.000","Influenza","0",,"--- 12-17 years","44"
"2024-11-02T00:00:00.000","Influenza","4.35",,"--- 5-11 years","44"
"2024-11-02T00:00:00.000","Influenza","2.91",,"5-17 years","44"
"2024-11-02T00:00:00.000","HMPV","0",,"--- 3-5 months","44"
"2024-11-02T00:00:00.000","HMPV","0",,"5-17 years","44"
"2024-11-02T00:00:00.000","HMPV","0.51",,"12-59 months","44"
"2024-11-02T00:00:00.000","HMPV","0",,"0-11 months","44"
"2024-11-02T00:00:00.000","HMPV","0",,"--- 6-11 months","44"
"2024-11-02T00:00:00.000","HMPV","0.2",,"All","44"
"2024-11-02T00:00:00.000","HMPV","0",,"--- 5-11 years","44"
"2024-11-02T00:00:00.000","HMPV","0",,"--- 24-59 months","44"
"2024-11-02T00:00:00.000","HMPV","1.41",,"--- 12-23 months","44"
"2024-11-02T00:00:00.000","HMPV","0",,"--- 12-17 years","44"
"2024-11-02T00:00:00.000","HMPV","0",,"--- 0-2 months","44"
"2024-11-02T00:00:00.000","HCOV","0",,"--- 0-2 months","44"
"2024-11-02T00:00:00.000","HCOV","4.06",,"12-59 months","44"
"2024-11-02T00:00:00.000","HCOV","2.82",,"--- 12-23 months","44"
"2024-11-02T00:00:00.000","HCOV","4.76",,"--- 24-59 months","44"
"2024-11-02T00:00:00.000","HCOV","2.2",,"0-11 months","44"
"2024-11-02T00:00:00.000","HCOV","5.07",,"--- 5-11 years","44"
"2024-11-02T00:00:00.000","HCOV","4.37",,"5-17 years","44"
"2024-11-02T00:00:00.000","HCOV","4.55",,"--- 3-5 months","44"
"2024-11-02T00:00:00.000","HCOV","2.38",,"--- 6-11 months","44"
"2024-11-02T00:00:00.000","HCOV","3.85",,"All","44"
"2024-11-02T00:00:00.000","HCOV","2.94",,"--- 12-17 years","44"
"2024-11-02T00:00:00.000","EV-D68","3.45",,"--- 5-11 years","44"
"2024-11-02T00:00:00.000","EV-D68","4.88",,"--- 24-59 months","44"
