"vaccine","influenza_season","geographic_level","geographic_name","demographic_level","demographic_name","indicator_label","indicator_category_label","month_week","week_ending","nd_weekly_estimate","ci_half_width_90pct","ci_half_width_95pct","n_weighted","n_unweighted","suppression_flag","data_source"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","December Week 2","2025-12-13","33.0265","5.2085","6.2059","N/A","763","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","December Week 2","2025-12-13","22.6707","4.5571","5.4298","N/A","763","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","December Week 3","2025-12-20","30.8916","1.4625","1.7426","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","December Week 3","2025-12-20","30.8916","1.4625","1.7426","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","December Week 3","2025-12-20","9.9637","2.5189","3.0013","N/A","819","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","December Week 3","2025-12-20","34.0083","5.0139","5.974","N/A","819","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","December Week 3","2025-12-20","25.1363","5.2431","6.2471","N/A","819","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","December Week 4","2025-12-27","31.0163","1.3477","1.6058","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","December Week 4","2025-12-27","31.0163","1.3477","1.6058","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","December Week 4","2025-12-27","16.6678","4.4787","5.3363","N/A","478","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","December Week 4","2025-12-27","26.847","6.7709","8.0674","N/A","478","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","December Week 4","2025-12-27","25.469","6.7607","8.0553","N/A","478","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","January Week 1","2026-01-03","31.1409","1.3477","1.6058","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","January Week 1","2026-01-03","31.1409","1.3477","1.6058","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","January Week 1","2026-01-03","11.6666","4.6115","5.4946","N/A","503","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 1","2026-01-03","33.4628","7.296","8.6932","N/A","503","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","January Week 1","2026-01-03","23.7297","8.2851","9.8717","N/A","503","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","January Week 2","2026-01-10","31.184","1.3506","1.6093","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","January Week 2","2026-01-10","31.184","1.3506","1.6093","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","January Week 2","2026-01-10","14.5976","4.41","5.2545","N/A","1014","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 2","2026-01-10","37.0102","5.8183","6.9324","N/A","1014","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","January Week 2","2026-01-10","17.2082","3.5763","4.2611","N/A","1014","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","January Week 3","2026-01-17","31.184","1.3506","1.6093","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","January Week 3","2026-01-17","31.184","1.3506","1.6093","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","January Week 3","2026-01-17","12.7442","3.1495","3.7525","N/A","1049","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 3","2026-01-17","37.4994","7.2994","8.6971","N/A","1049","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","January Week 3","2026-01-17","18.5725","3.633","4.3287","N/A","1049","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","January Week 4","2026-01-24","31.3414","1.3592","1.6194","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","January Week 4","2026-01-24","31.3414","1.3592","1.6194","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","January Week 4","2026-01-24","10.5999","2.2125","2.6362","N/A","889","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 4","2026-01-24","33.3524","5.251","6.2566","N/A","889","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","January Week 4","2026-01-24","24.7063","5.4965","6.549","N/A","889","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","January Week 5","2026-01-31","31.998","1.3592","1.6194","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","January Week 5","2026-01-31","31.998","1.3592","1.6194","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","January Week 5","2026-01-31","16.1582","4.2899","5.1114","N/A","1048","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","January Week 5","2026-01-31","34.6197","4.1024","4.8879","N/A","1048","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","January Week 5","2026-01-31","17.2241","2.8612","3.4091","N/A","1048","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","February Week 1","2026-02-07","32.6546","2.029","2.4175","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","February Week 1","2026-02-07","32.6546","2.029","2.4175","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","February Week 1","2026-02-07","13.0812","3.8575","4.5962","N/A","1009","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","February Week 1","2026-02-07","35.8407","6.6004","7.8643","N/A","1009","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","February Week 1","2026-02-07","18.4235","5.2742","6.2842","N/A","1009","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","February Week 2","2026-02-14","32.8428","2.058","2.452","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","February Week 2","2026-02-14","32.8428","2.058","2.452","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","February Week 2","2026-02-14","15.7603","3.9048","4.6526","N/A","938","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","February Week 2","2026-02-14","35.6593","6.9619","8.295","N/A","938","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","February Week 2","2026-02-14","15.7376","4.3651","5.2009","N/A","938","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","Up-to-date","Yes","February Week 3","2026-02-21","32.8428","2.058","2.452","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Received vaccine","February Week 3","2026-02-21","32.8428","2.058","2.452","N/A","18715","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Definitely will get a vaccine","February Week 3","2026-02-21","14.6656","4.2858","5.1065","N/A","1170","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably will get a vaccine or are unsure","February Week 3","2026-02-21","34.2838","4.6446","5.534","N/A","1170","0","NIS-ACM"
"RSV","N/A","National","National","Overall","50-74 years (high risk)","4-level vaccination and intent","Probably or definitely will not get a vaccine","February Week 3","2026-02-21","18.2079","3.1734","3.781","N/A","1170","0","NIS-ACM"
"FLU","2025-2026","National","National","Overall","6 months-17 years","Up-to-date","Yes","October Week 1","2025-10-04","16.4623","0.8283","0.9869","71173734","88176","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","October Week 1","2025-10-04","16.4623","0.8283","0.9869","71173734","88176","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","October Week 1","2025-10-04","28.6176","3.4206","4.0756","71173734","1548","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","October Week 1","2025-10-04","20.4946","2.7862","3.3197","71173734","1548","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","October Week 1","2025-10-04","34.4255","3.5678","4.251","71173734","1548","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","Up-to-date","Yes","October Week 2","2025-10-11","19.7175","1.0935","1.3029","71074905","88176","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","October Week 2","2025-10-11","19.7175","1.0935","1.3029","71074905","88176","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Definitely will get a vaccine","October Week 2","2025-10-11","25.0576","2.2308","2.6579","71074905","3150","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably will get a vaccine or are unsure","October Week 2","2025-10-11","16.9497","1.778","2.1185","71074905","3150","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Probably or definitely will not get a vaccine","October Week 2","2025-10-11","38.2752","2.5209","3.0037","71074905","3150","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","Up-to-date","Yes","October Week 3","2025-10-18","23.2662","1.4627","1.7428","71121528","88176","0","NIS-Flu"
"FLU","2025-2026","National","National","Overall","6 months-17 years","4-level vaccination and intent","Received vaccine","October Week 3","2025-10-18","23.2662","1.4627","1.7428","71121528","88176","0","NIS-Flu"
