"week_ending_date","state","avg_adm_all_covid_confirmed","pct_chg_avg_adm_all_covid","total_adm_all_covid_confirmed","total_adm_all_covid_confirmed_1","sum_adm_all_covid_confirmed","avg_total_patients","avg_percent_inpatient_beds","abs_chg_avg_percent_inpatient","avg_percent_staff_icu_beds","abs_chg_avg_percent_staff"
"2022-05-07T00:00:00.000","USA","2493.0","20.684647302904565","17451","5.256183653388112","4663288","13690.285714285714","2.0100309953257756","0.27366143904822215","1.723498679746515","0.15518627700883125"
"2022-05-14T00:00:00.000","USA","2958.0","18.652226233453664","20706","6.236578919663873","4683994","16008.57142857143","2.355374562057858","0.34534356673208233","1.888120344698695","0.1646216649521799"
"2022-05-21T00:00:00.000","USA","3501.5714285714284","18.376316043658843","24511","7.382632372253511","4708505","19337.0","2.840335263088662","0.48496070103080413","2.264970026092304","0.37684968139360886"
"2022-05-28T00:00:00.000","USA","3781.5714285714284","7.996409775202988","26471","7.972977908935689","4734976","21150.428571428572","3.1096080937221116","0.26927283063344953","2.4603919550747166","0.19542192898241284"
"2022-06-04T00:00:00.000","USA","4028.5714285714284","6.531676173926177","28200","8.49374700736604","4763176","22981.85714285714","3.387261792359396","0.2776536986372844","2.64236907450123","0.1819771194265134"
"2022-06-11T00:00:00.000","USA","4213.571428571428","4.592198581560291","29495","8.883796736959622","4792671","24001.428571428572","3.5317647287942635","0.14450293643486756","2.8343217934644827","0.1919527189632526"
"2022-06-18T00:00:00.000","USA","4345.857142857143","3.13951517206306","30421","9.162704883371712","4823092","24862.714285714286","3.6584889192503782","0.12672419045611472","3.0141887067680555","0.17986691330357285"
"2022-06-25T00:00:00.000","USA","4679.428571428572","7.67561881594949","32756","9.865999183449716","4855848","25908.85714285714","3.8203638541136433","0.1618749348632651","3.1409825746754163","0.1267938679073608"
"2022-07-02T00:00:00.000","USA","5107.857142857143","9.15557455122727","35755","10.769288093913927","4891603","28272.0","4.162662209118372","0.34229835500472827","3.38597532727355","0.2449927525981339"
"2022-07-09T00:00:00.000","USA","5553.428571428572","8.723255488742835","38874","11.708720608664802","4930477","31211.14285714286","4.617326660248812","0.45466445113044074","3.8522897484536816","0.46631442118013133"
"2022-07-16T00:00:00.000","USA","6082.0","9.517929721664856","42574","12.82314840750361","4973051","34421.42857142857","5.059584896553571","0.4422582363047587","4.210095839603972","0.3578060911502905"
"2022-07-23T00:00:00.000","USA","6390.0","5.064123643538317","44730","13.472528497854006","5017781","36823.57142857143","5.41082786640614","0.351242969852569","4.543941921918587","0.333846082314615"
"2022-07-30T00:00:00.000","USA","6290.285714285715","-1.5604739548401472","44032","13.262293199586576","5061813","37726.42857142857","5.539001685776766","0.12817381937062589","4.768004412441229","0.22406249052264204"
