"state","year","month","period","indicator","data_value","percent_complete","percent_pending_investigation","state_name","footnote","footnote_symbol","predicted_value"
"MI","2015","August","12 month-ending","Number of Deaths","95190","100","0.0514759953776657","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","September","12 month-ending","Number of Deaths","95072","100","0.0483843823628408","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","October","12 month-ending","Number of Deaths","95079","100","0.0441737923200707","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","November","12 month-ending","Number of Deaths","94631","100","0.0412127104225888","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2015","December","12 month-ending","Number of Deaths","93920","100","0.0330068143100511","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","January","12 month-ending","Number of Deaths","93137","100","0.0343579887692324","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","February","12 month-ending","Number of Deaths","93407","100","0.0342586744034173","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","March","12 month-ending","Number of Deaths","93268","100","0.0364540892910752","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","April","12 month-ending","Number of Deaths","93368","100","0.0417701996401337","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","May","12 month-ending","Number of Deaths","93535","100","0.0449029774950553","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","June","12 month-ending","Number of Deaths","93472","100","0.0492125984251968","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","July","12 month-ending","Number of Deaths","93394","100","0.0503244319763582","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","August","12 month-ending","Number of Deaths","93445","100","0.0599283000695596","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","September","12 month-ending","Number of Deaths","93753","100","0.0629313195311083","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","October","12 month-ending","Number of Deaths","93939","100","0.068129317961656","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","November","12 month-ending","Number of Deaths","94283","100","0.0710626518036125","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2016","December","12 month-ending","Number of Deaths","94840","100","0.0875158161113454","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","January","12 month-ending","Number of Deaths","95468","100","0.0848451837264843","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","February","12 month-ending","Number of Deaths","95549","100","0.0858198411286356","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","March","12 month-ending","Number of Deaths","96017","100","0.085401543476676","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","April","12 month-ending","Number of Deaths","96144","100","0.0800882010317857","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","May","12 month-ending","Number of Deaths","96114","100","0.0769919054456167","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","June","12 month-ending","Number of Deaths","96216","100","0.0717136443003243","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","July","12 month-ending","Number of Deaths","96246","100","0.0685742784115703","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","August","12 month-ending","Number of Deaths","96265","100","0.0633667480392666","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","September","12 month-ending","Number of Deaths","96087","100","0.0624434106590902","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","October","12 month-ending","Number of Deaths","95963","100","0.0593978929379032","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","November","12 month-ending","Number of Deaths","96022","100","0.0593613963466706","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2017","December","12 month-ending","Number of Deaths","96266","100","0.056094571292045","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","January","12 month-ending","Number of Deaths","96771","100","0.0589019437641442","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","February","12 month-ending","Number of Deaths","97110","100","0.0689939244156112","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","March","12 month-ending","Number of Deaths","96954","100","0.072199187243435","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","April","12 month-ending","Number of Deaths","97052","100","0.0772781601615629","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","May","12 month-ending","Number of Deaths","97021","100","0.0814256707310788","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","June","12 month-ending","Number of Deaths","97109","100","0.0844411949458855","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","July","12 month-ending","Number of Deaths","97350","100","0.0903954802259887","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","August","12 month-ending","Number of Deaths","97437","100","0.0954462883709474","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","September","12 month-ending","Number of Deaths","97528","100","0.10048396357969","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","October","12 month-ending","Number of Deaths","97661","100","0.0972752685309387","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","November","12 month-ending","Number of Deaths","97947","100","0.102096031527255","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2018","December","12 month-ending","Number of Deaths","97545","100","0.104567122866369","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","January","12 month-ending","Number of Deaths","96677","100","0.107574707531264","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","February","12 month-ending","Number of Deaths","96128","100","0.0988265645805592","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","March","12 month-ending","Number of Deaths","96098","100","0.0967762076213865","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","April","12 month-ending","Number of Deaths","95852","100","0.0918082043149856","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","May","12 month-ending","Number of Deaths","96136","100","0.0956977615045352","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","June","12 month-ending","Number of Deaths","96296","100","0.0976156849713384","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","July","12 month-ending","Number of Deaths","96522","100","0.0973871241789437","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","August","12 month-ending","Number of Deaths","96676","100","0.103438288716951","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","September","12 month-ending","Number of Deaths","96883","100","0.126957257723233","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","October","12 month-ending","Number of Deaths","97086","100","0.128751828275962","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","November","12 month-ending","Number of Deaths","97324","100","0.132546956557478","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
"MI","2019","December","12 month-ending","Number of Deaths","97756","100","0.126846433978477","Michigan","Numbers may differ from published reports using final data. See Technical Notes.","**",
